Datetime,Open,High,Low,Close,Volume
2025-12-21 20:00:00+00:00,1.9176,1.92,1.9112,1.9117,1408964.47444624
2025-12-21 21:00:00+00:00,1.9117,1.9206,1.9067,1.907,1325095.9607887992
2025-12-21 22:00:00+00:00,1.90709,1.92,1.9054,1.9172,1652385.6474207705
2025-12-21 23:00:00+00:00,1.9172,1.9287,1.9172,1.9215,3673721.132353919
2025-12-22 00:00:00+00:00,1.92147,1.9517,1.9214,1.9257,8603034.34271462
2025-12-22 01:00:00+00:00,1.9255,1.939,1.9191,1.9195,4905000.909103629
2025-12-22 02:00:00+00:00,1.9195,1.9232,1.90263,1.9187,3204205.5689167767
2025-12-22 03:00:00+00:00,1.91888,1.9276,1.9125,1.9195,1361301.9545667006
2025-12-22 04:00:00+00:00,1.91954,1.9276,1.9175,1.9242,1375229.3493004695
2025-12-22 05:00:00+00:00,1.92417,1.9299,1.91757,1.9194,1737971.2393371598
2025-12-22 06:00:00+00:00,1.9194,1.9231,1.9129,1.9173,1888872.0861717104
2025-12-22 07:00:00+00:00,1.9171,1.9307,1.9161,1.9264,1337438.60289012
2025-12-22 08:00:00+00:00,1.9264,1.9347,1.9163,1.91676,2386727.548229452
2025-12-22 09:00:00+00:00,1.91676,1.9248,1.9141,1.9233,1713987.78146965
2025-12-22 10:00:00+00:00,1.92174,1.9306,1.9164,1.9253,2731241.466866149
2025-12-22 11:00:00+00:00,1.92536,1.9379,1.9232,1.93408,2441991.8973939107
2025-12-22 12:00:00+00:00,1.9339,1.9474,1.9311,1.9352,3351359.8745974083
2025-12-22 13:00:00+00:00,1.93554,1.9387,1.9266,1.9331,2717812.56791788
2025-12-22 14:00:00+00:00,1.9331,1.9431,1.924,1.9397,4926363.1004502615
2025-12-22 15:00:00+00:00,1.9397,1.9491,1.9166,1.9334,6858026.142399622
2025-12-22 16:00:00+00:00,1.9335,1.944,1.9323,1.9386,4779714.708755871
2025-12-22 17:00:00+00:00,1.9385,1.9399,1.9213,1.9295,4572900.856136862
2025-12-22 18:00:00+00:00,1.9293,1.9389,1.923,1.9265,3568941.3603973207
2025-12-22 19:00:00+00:00,1.9263,1.9282,1.9007,1.90132,6392189.457563022
2025-12-22 20:00:00+00:00,1.9013,1.9076,1.8902,1.8965,8121425.124315661
2025-12-22 21:00:00+00:00,1.8958,1.9048,1.8921,1.8978,4396248.109089191
2025-12-22 22:00:00+00:00,1.8958,1.9102,1.8912,1.90777,3729618.8383344607
2025-12-22 23:00:00+00:00,1.90777,1.9096,1.8997,1.90333,2822048.174355129
2025-12-23 00:00:00+00:00,1.9032,1.9109,1.8985,1.903,2634419.8198781395
2025-12-23 01:00:00+00:00,1.903,1.9101,1.8954,1.8968,2779148.9343985706
2025-12-23 02:00:00+00:00,1.89732,1.9076,1.8902,1.893,2148009.3389330995
2025-12-23 03:00:00+00:00,1.89301,1.8964,1.8829,1.8916,2549965.202250991
2025-12-23 04:00:00+00:00,1.8916,1.8982,1.8872,1.8875,1528105.6748463905
2025-12-23 05:00:00+00:00,1.8875,1.8916,1.8774,1.8815,2627643.8560672905
2025-12-23 06:00:00+00:00,1.88132,1.8874,1.8724,1.88088,2414020.14891801
2025-12-23 07:00:00+00:00,1.88088,1.8882,1.87692,1.8797,2069935.2441504705
2025-12-23 08:00:00+00:00,1.8799,1.8837,1.8744,1.8767,1303687.2690767103
2025-12-23 09:00:00+00:00,1.8767,1.8887,1.8764,1.8848,1528885.2915480598
2025-12-23 10:00:00+00:00,1.88499,1.9017,1.8836,1.8976,1679029.80083668
2025-12-23 11:00:00+00:00,1.89766,1.9073,1.8973,1.904,2647801.3296751096
2025-12-23 12:00:00+00:00,1.904,1.9065,1.8955,1.8984,2155623.8443170204
2025-12-23 13:00:00+00:00,1.89862,1.9027,1.875,1.8777,3764379.02677532
2025-12-23 14:00:00+00:00,1.8779,1.8878,1.8629,1.8722,7937632.552298923
2025-12-23 15:00:00+00:00,1.8719,1.8931,1.8689,1.8805,6920710.2337573785
2025-12-23 16:00:00+00:00,1.8803,1.8941,1.8769,1.8901,4565320.050337461
2025-12-23 17:00:00+00:00,1.89022,1.8933,1.8674,1.8681,2937341.47647152
2025-12-23 18:00:00+00:00,1.8681,1.8848,1.8663,1.8812,4212078.149718471
2025-12-23 19:00:00+00:00,1.88102,1.8877,1.8772,1.8813,2510701.53178066
2025-12-23 20:00:00+00:00,1.8816,1.8951,1.8769,1.8801,3452335.4846641
2025-12-23 21:00:00+00:00,1.8801,1.8854,1.8744,1.8803,2863898.13587133
2025-12-23 22:00:00+00:00,1.88082,1.8843,1.8737,1.88,2356398.7873476897
2025-12-23 23:00:00+00:00,1.8781,1.8796,1.871,1.8719,2568838.97457312
2025-12-24 00:00:00+00:00,1.872,1.8777,1.8676,1.8718,2529055.781279919
2025-12-24 01:00:00+00:00,1.872,1.8787,1.8685,1.8692,2314850.6261225096
2025-12-24 02:00:00+00:00,1.869,1.8709,1.8497,1.8535,4314647.808851419
2025-12-24 03:00:00+00:00,1.85356,1.8643,1.8433,1.8606,3404328.8175733304
2025-12-24 04:00:00+00:00,1.86057,1.8682,1.8524,1.854,1782873.6790463694
2025-12-24 05:00:00+00:00,1.854,1.8575,1.842,1.8458,2876360.369637579
2025-12-24 06:00:00+00:00,1.84585,1.8539,1.8355,1.8509,2680109.26544
2025-12-24 07:00:00+00:00,1.85096,1.8622,1.8494,1.8534,2194685.073607389
2025-12-24 08:00:00+00:00,1.8534,1.8632,1.8498,1.85176,1457801.2541154
2025-12-24 09:00:00+00:00,1.8518,1.8595,1.8517,1.855,969702.5948696204
2025-12-24 10:00:00+00:00,1.8531,1.8706,1.85252,1.8647,1343932.2207322698
2025-12-24 11:00:00+00:00,1.86477,1.8758,1.86477,1.86805,1541165.91847975
2025-12-24 12:00:00+00:00,1.868,1.8738,1.8621,1.87098,1640294.19679757
2025-12-24 13:00:00+00:00,1.87098,1.8731,1.8625,1.8691,1953139.24923004
2025-12-24 14:00:00+00:00,1.8691,1.8786,1.8505,1.8578,5920766.980431334
2025-12-24 15:00:00+00:00,1.8578,1.8707,1.8515,1.8624,3737753.672044269
2025-12-24 16:00:00+00:00,1.8624,1.8718,1.8547,1.8603,3256117.6534168823
2025-12-24 17:00:00+00:00,1.86071,1.8701,1.8495,1.8503,3856406.661778191
2025-12-24 18:00:00+00:00,1.8498,1.8596,1.8474,1.8551,2472091.1066920594
