Datetime,Open,High,Low,Close,Volume
2025-12-21 20:00:00+00:00,88458.0,88587.0,88200.31,88210.0,108.13472410999996
2025-12-21 21:00:00+00:00,88208.4,88454.0,88073.6,88137.97,105.71639401000002
2025-12-21 22:00:00+00:00,88137.96,88572.0,88094.77,88448.95,99.04064805000002
2025-12-21 23:00:00+00:00,88436.0,88893.0,88338.93,88639.95,264.6364540099998
2025-12-22 00:00:00+00:00,88639.87,89764.0,88566.4,88627.0,787.30858697
2025-12-22 01:00:00+00:00,88600.01,89358.0,88491.02,88598.02,433.9367227699998
2025-12-22 02:00:00+00:00,88605.9,88743.0,87846.17,88538.0,403.2544240799997
2025-12-22 03:00:00+00:00,88451.4,88926.0,88250.01,88750.01,220.91254601999995
2025-12-22 04:00:00+00:00,88771.7,89101.0,88686.01,88884.15,267.1892753099999
2025-12-22 05:00:00+00:00,88885.2,89071.0,88728.2,88803.96,196.18081830000008
2025-12-22 06:00:00+00:00,88804.0,89090.0,88701.37,88875.61,190.69977299
2025-12-22 07:00:00+00:00,88871.3,89280.0,88849.74,89235.0,182.92467552
2025-12-22 08:00:00+00:00,89130.1,89973.0,89054.24,89383.0,411.8349943399999
2025-12-22 09:00:00+00:00,89294.0,89872.0,89251.18,89785.97,229.63395432
2025-12-22 10:00:00+00:00,89785.5,89906.0,89566.66,89748.06,252.40866451000008
2025-12-22 11:00:00+00:00,89746.0,90142.0,89617.6,89945.0,605.8990751400003
2025-12-22 12:00:00+00:00,89900.32,90606.0,89824.95,90174.0,645.303559119999
2025-12-22 13:00:00+00:00,90170.09,90350.0,89674.28,89876.77,679.09099712
2025-12-22 14:00:00+00:00,89872.6,90329.0,89395.04,90097.0,1092.1165923599997
2025-12-22 15:00:00+00:00,90097.0,90480.0,89142.55,89702.4,1055.0032480599998
2025-12-22 16:00:00+00:00,89702.4,90134.0,89479.82,89507.32,754.0044366199999
2025-12-22 17:00:00+00:00,89512.7,89598.0,89031.8,89268.18,655.33140434
2025-12-22 18:00:00+00:00,89273.8,89543.0,89077.37,89090.93,555.1905990699998
2025-12-22 19:00:00+00:00,89112.5,89163.0,87914.59,87996.17,1118.6886489599992
2025-12-22 20:00:00+00:00,87996.17,88535.0,87853.86,88294.02,796.7367575199999
2025-12-22 21:00:00+00:00,88292.86,88676.0,88158.05,88321.0,424.11386971
2025-12-22 22:00:00+00:00,88220.16,88871.0,88091.8,88607.0,292.73840033
2025-12-22 23:00:00+00:00,88610.0,88744.0,88362.01,88655.0,309.59125369000003
2025-12-23 00:00:00+00:00,88653.0,88989.0,88434.68,88719.8,349.02762758
2025-12-23 01:00:00+00:00,88727.9,88940.0,88368.06,88456.02,353.8851255499995
2025-12-23 02:00:00+00:00,88469.1,88826.0,88058.88,88149.99,403.31574635
2025-12-23 03:00:00+00:00,88143.4,88407.0,87740.4,88202.0,401.51640743
2025-12-23 04:00:00+00:00,88199.0,88417.0,87863.33,87867.96,191.07509741
2025-12-23 05:00:00+00:00,87897.2,88058.0,87536.15,87701.89,314.9570275299999
2025-12-23 06:00:00+00:00,87695.4,87823.0,86997.14,87446.0,508.4923016800002
2025-12-23 07:00:00+00:00,87360.1,87744.0,87309.61,87505.98,230.24048291000005
2025-12-23 08:00:00+00:00,87505.97,87740.0,87365.73,87512.0,178.26365020000006
2025-12-23 09:00:00+00:00,87413.3,87672.0,87239.24,87471.4,217.37088468000005
2025-12-23 10:00:00+00:00,87477.3,87719.0,87432.6,87546.85,200.6101858900001
2025-12-23 11:00:00+00:00,87544.1,87946.0,87499.73,87915.0,171.963706
2025-12-23 12:00:00+00:00,87816.9,88000.0,87542.08,87730.38,302.9739164199999
2025-12-23 13:00:00+00:00,87837.0,87962.0,87356.09,87667.0,370.4374595399997
2025-12-23 14:00:00+00:00,87579.3,87885.0,86533.86,86814.02,817.6291711699996
2025-12-23 15:00:00+00:00,86814.02,87572.0,86645.99,87390.51,684.2905698399994
2025-12-23 16:00:00+00:00,87390.51,88210.0,87271.65,87946.29,852.6956025199994
2025-12-23 17:00:00+00:00,87962.7,88300.0,87094.01,87128.0,597.0558238599997
2025-12-23 18:00:00+00:00,87141.0,88196.0,87110.27,87921.09,524.1820515699997
2025-12-23 19:00:00+00:00,87929.1,88057.0,87578.55,87760.0,444.2090242699998
2025-12-23 20:00:00+00:00,87693.42,88379.0,87465.4,87613.32,598.4662986999996
2025-12-23 21:00:00+00:00,87613.32,87867.0,87443.18,87663.39,367.34466749
2025-12-23 22:00:00+00:00,87663.39,87795.0,87193.67,87351.63,315.58023115000015
2025-12-23 23:00:00+00:00,87351.63,87536.0,87123.43,87429.32,558.5500667400001
2025-12-24 00:00:00+00:00,87416.4,87679.0,87195.75,87595.91,262.83580982
2025-12-24 01:00:00+00:00,87599.8,87852.0,87435.36,87571.2,239.83350757
2025-12-24 02:00:00+00:00,87604.6,87675.0,86867.3,87068.89,414.58569945
2025-12-24 03:00:00+00:00,87091.8,87414.0,86801.72,87278.1,258.7995676300002
2025-12-24 04:00:00+00:00,87274.0,87484.0,87020.0,87085.05,184.1033399700001
2025-12-24 05:00:00+00:00,87079.3,87273.0,86725.5,86895.49,266.6624444300001
2025-12-24 06:00:00+00:00,86895.5,87096.0,86717.72,86953.99,271.0684466700002
2025-12-24 07:00:00+00:00,86959.7,87209.0,86837.76,86843.96,187.28482262000009
2025-12-24 08:00:00+00:00,86843.97,87116.0,86685.92,86827.0,176.17384613000013
