Datetime,Open,High,Low,Close,Volume
2025-12-21 21:00:00+00:00,0.11086,0.11115,0.11029,0.11059,2894834.500000001
2025-12-21 22:00:00+00:00,0.11059,0.11169,0.11035,0.1116,2529720.400000001
2025-12-21 23:00:00+00:00,0.11164,0.11258,0.11119,0.11193,3940455.599999999
2025-12-22 00:00:00+00:00,0.11195,0.11433,0.11195,0.11215,9987911.599999998
2025-12-22 01:00:00+00:00,0.11208,0.11309,0.11167,0.11187,5790158.2
2025-12-22 02:00:00+00:00,0.11187,0.11187,0.11058,0.11142,6144008.100000002
2025-12-22 03:00:00+00:00,0.11142,0.11254,0.11112,0.11193,3554313.8
2025-12-22 04:00:00+00:00,0.11199,0.11261,0.11198,0.11235,2735196.3
2025-12-22 05:00:00+00:00,0.11236,0.11264,0.11191,0.11233,2274296.9000000004
2025-12-22 06:00:00+00:00,0.11228,0.1128,0.11204,0.11233,2092565.3
2025-12-22 07:00:00+00:00,0.11232,0.11323,0.11218,0.113,1862701.9
2025-12-22 08:00:00+00:00,0.11298,0.11397,0.11271,0.11284,5588988.5
2025-12-22 09:00:00+00:00,0.11287,0.11324,0.11253,0.11306,2424134.4999999995
2025-12-22 10:00:00+00:00,0.1131,0.11346,0.11252,0.11316,2650647.000000001
2025-12-22 11:00:00+00:00,0.11317,0.11365,0.11259,0.11332,3368318.8
2025-12-22 12:00:00+00:00,0.11333,0.11482,0.11323,0.11427,6280686.100000003
2025-12-22 13:00:00+00:00,0.11428,0.1146,0.11355,0.11418,6476723.8
2025-12-22 14:00:00+00:00,0.11419,0.11526,0.11348,0.11509,25651278.700000007
2025-12-22 15:00:00+00:00,0.11506,0.11547,0.11391,0.11525,11534161.300000004
2025-12-22 16:00:00+00:00,0.11526,0.116,0.11489,0.11561,10190150.899999997
2025-12-22 17:00:00+00:00,0.11566,0.11633,0.11478,0.11633,10112658.900000002
2025-12-22 18:00:00+00:00,0.11632,0.11686,0.11575,0.11591,7253279.799999999
2025-12-22 19:00:00+00:00,0.11589,0.11596,0.1129,0.11318,11220809.8
2025-12-22 20:00:00+00:00,0.11316,0.11378,0.11229,0.11269,7798998.800000001
2025-12-22 21:00:00+00:00,0.11269,0.11395,0.11265,0.1134,3275863.600000001
2025-12-22 22:00:00+00:00,0.11333,0.11434,0.11306,0.11426,2975581.3
