Datetime,Open,High,Low,Close,Volume
2025-12-21 21:00:00+00:00,586.63,589.03,584.08,584.73,32.35903612
2025-12-21 22:00:00+00:00,585.01,588.79,585.01,587.87,4.954729029999999
2025-12-21 23:00:00+00:00,588.48,591.0,587.8,590.8,7.545364249999999
2025-12-22 00:00:00+00:00,591.08,598.39,590.66,593.63,937.53000107
2025-12-22 01:00:00+00:00,593.61,596.5,585.41,587.49,985.1414397999996
2025-12-22 02:00:00+00:00,587.46,587.97,572.84,581.7,2835.2440723899945
2025-12-22 03:00:00+00:00,581.74,584.29,579.8,581.91,860.2610124199998
2025-12-22 04:00:00+00:00,581.99,582.83,578.75,581.03,779.9345663899995
2025-12-22 05:00:00+00:00,581.1,585.45,578.69,580.75,1234.7346684299998
2025-12-22 06:00:00+00:00,580.62,581.22,575.4,577.95,1220.2575184299997
2025-12-22 07:00:00+00:00,577.9,579.48,577.23,577.67,896.4910922900001
2025-12-22 08:00:00+00:00,577.59,580.31,577.44,578.35,658.3615812999998
2025-12-22 09:00:00+00:00,578.38,580.94,578.09,579.92,2889.848348079999
2025-12-22 10:00:00+00:00,579.85,585.18,577.16,584.99,989.2874016
2025-12-22 11:00:00+00:00,584.94,594.05,584.76,590.73,2118.0872390400004
2025-12-22 12:00:00+00:00,590.67,595.56,589.5,590.17,756.5413140900002
2025-12-22 13:00:00+00:00,590.1,595.29,588.98,589.6,616.0239302100002
2025-12-22 14:00:00+00:00,589.8,593.89,587.59,591.63,967.3254032099998
2025-12-22 15:00:00+00:00,591.78,596.22,587.05,594.35,2106.400047590001
2025-12-22 16:00:00+00:00,594.3,596.75,591.88,595.46,1790.48588623
2025-12-22 17:00:00+00:00,595.2,595.75,590.72,593.46,757.5368768500001
2025-12-22 18:00:00+00:00,593.41,593.58,589.26,589.39,697.1140928400001
2025-12-22 19:00:00+00:00,589.35,589.77,583.23,588.2,2355.7723753100004
2025-12-22 20:00:00+00:00,588.16,591.57,586.6,588.82,1119.2669801800002
