timestamp,ticker,regime,confidence,confirmations,signal,current_price,decision
2026-03-29T13:47:12.295213+00:00,X:DOGEUSD,CHOP,0.936,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-29T17:54:25.503953+00:00,X:DOGEUSD,CHOP,0.823,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-29T22:06:46.200525+00:00,X:DOGEUSD,CHOP,0.803,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-30T02:19:08.287730+00:00,X:DOGEUSD,BEAR,1.0,b'\x05\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,TRADE
2026-03-22T19:08:59.604044+00:00,X:DOTUSD,BULL,0.996,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.47,HOLD
2026-03-22T23:23:01.294224+00:00,X:DOTUSD,CHOP,0.764,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.47,HOLD
2026-03-23T03:32:34.089162+00:00,X:DOTUSD,CHOP,0.938,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,HOLD
2026-03-23T07:40:19.589989+00:00,X:DOTUSD,CHOP,0.99,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,HOLD
2026-03-23T11:45:44.432381+00:00,X:DOTUSD,CHOP,0.996,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,HOLD
2026-03-23T15:54:05.698438+00:00,X:DOTUSD,CHOP,0.911,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,HOLD
2026-03-23T20:00:41.393205+00:00,X:DOTUSD,CHOP,0.88,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,HOLD
2026-03-23T20:42:54.390659+00:00,X:DOTUSD,CHOP,0.631,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.41,TRADE
2026-03-24T01:05:49.445738+00:00,X:DOTUSD,CHOP,0.877,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.42,HOLD
2026-03-24T05:21:55.289049+00:00,X:DOTUSD,CHOP,0.743,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.42,HOLD
2026-03-24T09:48:26.694793+00:00,X:DOTUSD,CHOP,0.901,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.42,HOLD
2026-03-24T14:10:30.687721+00:00,X:DOTUSD,BEAR,0.748,b'\x05\x00\x00\x00\x00\x00\x00\x00',SELL,1.42,HOLD
2026-03-24T18:28:16.691233+00:00,X:DOTUSD,CHOP,0.825,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.42,HOLD
2026-03-24T23:07:10.996728+00:00,X:DOTUSD,CHOP,0.888,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.42,HOLD
2026-03-25T02:31:46.796395+00:00,X:DOTUSD,CHOP,0.73,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,TRADE
2026-03-25T06:48:17.989659+00:00,X:DOTUSD,CHOP,0.744,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,HOLD
2026-03-25T11:00:27.987652+00:00,X:DOTUSD,CHOP,0.676,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,HOLD
2026-03-25T15:19:17.696481+00:00,X:DOTUSD,CHOP,0.728,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,HOLD
2026-03-25T19:37:46.821160+00:00,X:DOTUSD,CHOP,0.704,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,HOLD
2026-03-25T23:51:10.032889+00:00,X:DOTUSD,CHOP,0.841,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.4,HOLD
2026-03-26T02:06:44.348082+00:00,X:DOTUSD,CHOP,0.914,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T02:54:03.794037+00:00,X:DOTUSD,CHOP,0.914,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T03:26:15.675446+00:00,X:DOTUSD,CHOP,0.847,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T03:59:57.189478+00:00,X:DOTUSD,CHOP,0.847,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T04:45:33.691483+00:00,X:DOTUSD,CHOP,0.938,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T05:26:36.660021+00:00,X:DOTUSD,CHOP,0.924,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T06:06:53.405813+00:00,X:DOTUSD,CHOP,0.878,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T07:02:51.889564+00:00,X:DOTUSD,CHOP,0.878,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T10:29:40.991142+00:00,X:DOTUSD,CHOP,0.939,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T12:08:48.625684+00:00,X:DOTUSD,CHOP,0.951,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T15:00:40.188575+00:00,X:DOTUSD,CHOP,0.935,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T16:19:20.737522+00:00,X:DOTUSD,CHOP,0.91,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T17:06:23.492450+00:00,X:DOTUSD,CHOP,0.938,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T18:10:09.595327+00:00,X:DOTUSD,CHOP,0.924,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T19:08:54.310425+00:00,X:DOTUSD,CHOP,0.938,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T19:53:53.201301+00:00,X:DOTUSD,CHOP,0.938,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T20:27:54.504168+00:00,X:DOTUSD,CHOP,0.928,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T21:42:59.087779+00:00,X:DOTUSD,CHOP,0.937,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T22:41:56.098996+00:00,X:DOTUSD,CHOP,0.937,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-26T23:43:17.991949+00:00,X:DOTUSD,CHOP,0.92,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,1.36,TRADE
2026-03-27T00:28:52.389678+00:00,X:DOTUSD,BEAR,0.752,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-27T01:14:07.194982+00:00,X:DOTUSD,CHOP,0.688,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T01:46:16.594818+00:00,X:DOTUSD,CHOP,0.688,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T02:15:20.398106+00:00,X:DOTUSD,BEAR,0.752,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,HOLD
2026-03-27T02:45:09.617947+00:00,X:DOTUSD,BEAR,0.752,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,HOLD
2026-03-27T03:17:51.396944+00:00,X:DOTUSD,CHOP,0.734,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,HOLD
2026-03-27T04:01:48.293949+00:00,X:DOTUSD,CHOP,0.734,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,HOLD
2026-03-27T04:55:17.062426+00:00,X:DOTUSD,CHOP,0.791,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T05:23:56.421835+00:00,X:DOTUSD,CHOP,0.898,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T06:10:12.276656+00:00,X:DOTUSD,CHOP,0.703,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T06:39:42.983427+00:00,X:DOTUSD,CHOP,0.703,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T07:24:12.966560+00:00,X:DOTUSD,CHOP,0.891,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T07:55:51.037597+00:00,X:DOTUSD,CHOP,0.891,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T08:40:04.081793+00:00,X:DOTUSD,BEAR,0.621,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-27T09:11:36.799165+00:00,X:DOTUSD,CHOP,0.478,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T09:55:39.368042+00:00,X:DOTUSD,CHOP,0.478,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T10:26:53.083009+00:00,X:DOTUSD,CHOP,0.478,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T11:11:16.419162+00:00,X:DOTUSD,CHOP,0.676,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T11:43:49.060060+00:00,X:DOTUSD,CHOP,0.676,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T13:28:06.549991+00:00,X:DOTUSD,CHOP,0.666,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T14:31:22.941917+00:00,X:DOTUSD,CHOP,0.813,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T15:14:56.353147+00:00,X:DOTUSD,BEAR,0.604,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-27T16:00:52.100360+00:00,X:DOTUSD,CHOP,0.577,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T17:02:41.400520+00:00,X:DOTUSD,CHOP,0.568,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T17:46:23.401024+00:00,X:DOTUSD,CHOP,0.568,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T18:31:41.166780+00:00,X:DOTUSD,CHOP,0.625,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,1.32,TRADE
2026-03-27T19:47:46.788943+00:00,X:DOTUSD,BEAR,0.69,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-27T20:19:55.828833+00:00,X:DOTUSD,BEAR,0.63,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-27T21:34:35.382860+00:00,X:DOTUSD,BEAR,0.581,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,1.32,TRADE
2026-03-22T19:08:59.604044+00:00,X:ENAUSD,,0.0,0,HOLD,0.0,HOLD
2026-03-22T23:23:01.294224+00:00,X:ENAUSD,BULL,0.646,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T03:32:34.089162+00:00,X:ENAUSD,BULL,0.368,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T07:40:19.589989+00:00,X:ENAUSD,CHOP,0.569,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T11:45:44.432381+00:00,X:ENAUSD,CHOP,0.74,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T15:54:05.698438+00:00,X:ENAUSD,CHOP,0.608,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T20:00:41.393205+00:00,X:ENAUSD,CHOP,0.488,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-23T20:42:54.390659+00:00,X:ENAUSD,CHOP,0.514,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,TRADE
2026-03-24T01:05:49.445738+00:00,X:ENAUSD,CHOP,0.758,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-24T05:21:55.289049+00:00,X:ENAUSD,CHOP,0.851,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-24T09:48:26.694793+00:00,X:ENAUSD,CHOP,0.892,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-24T14:10:30.687721+00:00,X:ENAUSD,BULL,0.743,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-24T18:28:16.691233+00:00,X:ENAUSD,CHOP,0.74,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-24T23:07:10.996728+00:00,X:ENAUSD,CHOP,0.722,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-25T02:31:46.796395+00:00,X:ENAUSD,BULL,0.949,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-25T06:48:17.989659+00:00,X:ENAUSD,BULL,0.906,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,HOLD
2026-03-25T11:00:27.987652+00:00,X:ENAUSD,BULL,0.763,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,HOLD
2026-03-25T15:19:17.696481+00:00,X:ENAUSD,BULL,0.897,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,HOLD
2026-03-25T19:37:46.821160+00:00,X:ENAUSD,BULL,0.918,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,HOLD
2026-03-25T23:51:10.032889+00:00,X:ENAUSD,BULL,0.803,b'\x07\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,HOLD
2026-03-26T02:06:44.348082+00:00,X:ENAUSD,BULL,0.999,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T02:54:03.794037+00:00,X:ENAUSD,BULL,0.999,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T03:26:15.675446+00:00,X:ENAUSD,BULL,0.979,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T03:59:57.189478+00:00,X:ENAUSD,BULL,0.979,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T04:45:33.691483+00:00,X:ENAUSD,BULL,0.993,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T05:26:36.660021+00:00,X:ENAUSD,CHOP,0.974,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,TRADE
2026-03-26T06:06:53.405813+00:00,X:ENAUSD,BULL,0.963,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T07:02:51.889564+00:00,X:ENAUSD,BULL,0.963,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T10:29:40.991142+00:00,X:ENAUSD,BULL,0.971,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T12:08:48.625684+00:00,X:ENAUSD,BULL,0.735,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T15:00:40.188575+00:00,X:ENAUSD,BULL,0.634,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,TRADE
2026-03-26T16:19:20.737522+00:00,X:ENAUSD,CHOP,0.993,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,TRADE
2026-03-26T17:06:23.492450+00:00,X:ENAUSD,BULL,0.993,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T18:10:09.595327+00:00,X:ENAUSD,BULL,0.993,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T19:08:54.310425+00:00,X:ENAUSD,BULL,0.931,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T19:53:53.201301+00:00,X:ENAUSD,BULL,0.931,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T20:27:54.504168+00:00,X:ENAUSD,BULL,0.931,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T21:42:59.087779+00:00,X:ENAUSD,BULL,1.0,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T22:41:56.098996+00:00,X:ENAUSD,BULL,0.978,b'\x08\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-26T23:43:17.991949+00:00,X:ENAUSD,CHOP,0.845,b'\x08\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,TRADE
2026-03-27T00:28:52.389678+00:00,X:ENAUSD,BULL,0.854,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T01:14:07.194982+00:00,X:ENAUSD,BULL,0.951,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T01:46:16.594818+00:00,X:ENAUSD,BULL,0.951,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T02:15:20.398106+00:00,X:ENAUSD,CHOP,0.877,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-27T02:45:09.617947+00:00,X:ENAUSD,CHOP,0.877,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-27T03:17:51.396944+00:00,X:ENAUSD,CHOP,0.556,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-27T04:01:48.293949+00:00,X:ENAUSD,CHOP,0.556,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,0.1,HOLD
2026-03-27T04:55:17.062426+00:00,X:ENAUSD,BULL,0.921,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T05:23:56.421835+00:00,X:ENAUSD,BULL,0.704,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T06:10:12.276656+00:00,X:ENAUSD,BULL,0.843,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T06:39:42.983427+00:00,X:ENAUSD,BULL,0.843,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T07:24:12.966560+00:00,X:ENAUSD,BULL,0.966,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T07:55:51.037597+00:00,X:ENAUSD,BULL,0.966,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T08:40:04.081793+00:00,X:ENAUSD,BULL,0.977,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T09:11:36.799165+00:00,X:ENAUSD,BULL,0.941,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T09:55:39.368042+00:00,X:ENAUSD,BULL,0.941,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T10:26:53.083009+00:00,X:ENAUSD,BULL,0.941,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T11:11:16.419162+00:00,X:ENAUSD,BULL,0.991,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T11:43:49.060060+00:00,X:ENAUSD,BULL,0.991,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T13:28:06.549991+00:00,X:ENAUSD,BULL,0.966,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T14:31:22.941917+00:00,X:ENAUSD,BULL,0.894,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T15:14:56.353147+00:00,X:ENAUSD,BULL,0.965,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T16:00:52.100360+00:00,X:ENAUSD,BULL,0.844,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T17:02:41.400520+00:00,X:ENAUSD,BULL,0.844,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T17:46:23.401024+00:00,X:ENAUSD,BULL,0.844,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T18:31:41.166780+00:00,X:ENAUSD,BULL,0.844,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T19:47:46.788943+00:00,X:ENAUSD,BULL,0.961,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T20:19:55.828833+00:00,X:ENAUSD,BULL,0.965,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T21:34:35.382860+00:00,X:ENAUSD,BULL,0.944,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-27T21:59:19.095227+00:00,X:ENAUSD,BULL,0.944,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,0.1,TRADE
2026-03-28T02:21:09.001567+00:00,X:ENAUSD,CHOP,0.635,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-28T06:48:45.231188+00:00,X:ENAUSD,BEAR,0.616,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,TRADE
2026-03-28T11:17:42.723522+00:00,X:ENAUSD,BEAR,0.497,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-28T15:40:03.690204+00:00,X:ENAUSD,BEAR,0.732,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-28T20:10:22.293675+00:00,X:ENAUSD,CHOP,0.511,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,0.09,HOLD
2026-03-29T00:22:47.696154+00:00,X:ENAUSD,BEAR,0.955,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-29T04:36:15.809391+00:00,X:ENAUSD,BEAR,0.946,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-29T04:59:09.391254+00:00,X:ENAUSD,BEAR,0.946,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-29T09:20:44.888822+00:00,X:ENAUSD,BEAR,0.897,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,TRADE
2026-03-29T13:47:12.295213+00:00,X:ENAUSD,BEAR,0.846,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-29T17:54:25.503953+00:00,X:ENAUSD,BEAR,0.962,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-29T22:06:46.200525+00:00,X:ENAUSD,BEAR,0.938,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,HOLD
2026-03-30T02:19:08.287730+00:00,X:ENAUSD,BEAR,0.78,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,0.09,TRADE
2026-03-22T19:08:59.604044+00:00,X:ETHUSD,BULL,0.899,b'\x04\x00\x00\x00\x00\x00\x00\x00',HOLD,2077.56,HOLD
2026-03-22T23:23:01.294224+00:00,X:ETHUSD,BEAR,0.814,b'\x04\x00\x00\x00\x00\x00\x00\x00',SELL,2077.56,HOLD
2026-03-23T03:32:34.089162+00:00,X:ETHUSD,BULL,0.999,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,HOLD
2026-03-23T07:40:19.589989+00:00,X:ETHUSD,CHOP,1.0,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,HOLD
2026-03-23T11:45:44.432381+00:00,X:ETHUSD,CHOP,1.0,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,HOLD
2026-03-23T15:54:05.698438+00:00,X:ETHUSD,CHOP,0.999,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,HOLD
2026-03-23T20:00:41.393205+00:00,X:ETHUSD,BULL,1.0,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,HOLD
2026-03-23T20:42:54.390659+00:00,X:ETHUSD,CHOP,0.996,b'\x05\x00\x00\x00\x00\x00\x00\x00',HOLD,2052.87,TRADE
2026-03-24T01:05:49.445738+00:00,X:ETHUSD,CHOP,0.782,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2152.3,HOLD
2026-03-24T05:21:55.289049+00:00,X:ETHUSD,BEAR,0.603,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,2152.3,HOLD
2026-03-24T09:48:26.694793+00:00,X:ETHUSD,CHOP,0.832,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2152.3,HOLD
2026-03-24T14:10:30.687721+00:00,X:ETHUSD,BULL,0.559,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2152.3,HOLD
2026-03-24T18:28:16.691233+00:00,X:ETHUSD,CHOP,0.759,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2152.3,HOLD
2026-03-24T23:07:10.996728+00:00,X:ETHUSD,CHOP,0.73,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2152.3,HOLD
2026-03-25T02:31:46.796395+00:00,X:ETHUSD,BEAR,0.997,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,2155.46,TRADE
2026-03-25T06:48:17.989659+00:00,X:ETHUSD,CHOP,0.919,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2155.46,HOLD
2026-03-25T11:00:27.987652+00:00,X:ETHUSD,CHOP,0.995,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2155.46,HOLD
2026-03-25T15:19:17.696481+00:00,X:ETHUSD,BEAR,0.998,b'\x06\x00\x00\x00\x00\x00\x00\x00',SELL,2155.46,HOLD
2026-03-25T19:37:46.821160+00:00,X:ETHUSD,BULL,0.948,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,2155.46,HOLD
2026-03-25T23:51:10.032889+00:00,X:ETHUSD,CHOP,0.852,b'\x06\x00\x00\x00\x00\x00\x00\x00',HOLD,2155.46,HOLD
2026-03-26T02:06:44.348082+00:00,X:ETHUSD,BULL,0.98,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,2167.81,TRADE
2026-03-26T02:54:03.794037+00:00,X:ETHUSD,BULL,0.983,b'\x06\x00\x00\x00\x00\x00\x00\x00',BUY,2167.81,TRADE
